Timestamp,EEG Value
1720938507.7181382,12
1720938507.833571,12
1720938507.949933,12
1720938508.06618,11
1720938508.182073,12
1720938508.298833,11
1720938508.415759,11
1720938508.530893,11
1720938508.647346,12
1720938508.763534,11
1720938508.880105,11
1720938508.993688,8
1720938509.109025,7
1720938509.224106,6
1720938509.339592,2
1720938509.4542148,1
1720938509.57657,0
1720938509.6847339,0
1720938509.799566,0
1720938509.914866,0
1720938510.0344331,0
1720938510.145074,0
1720938510.260231,0
1720938510.375804,0
1720938510.490328,0
1720938510.605525,0
1720938510.7207801,0
1720938510.835655,0
1720938510.950686,0
1720938511.066029,0
1720938511.181241,0
1720938511.296084,0
1720938511.410741,0
1720938511.525994,1
1720938511.64139,1
1720938511.756431,1
1720938511.871922,1
1720938511.9867258,4
1720938512.102023,6
1720938512.217054,0
1720938512.332095,3
1720938512.447198,4
1720938512.562211,4
1720938512.67743,4
1720938512.792455,2
1720938512.9074821,3
1720938513.022659,4
1720938513.137782,4
1720938513.252994,4
1720938513.368448,4
1720938513.483022,3
1720938513.598757,8
1720938513.713491,6
1720938513.828219,7
1720938513.943866,7
1720938514.0586932,6
1720938514.17381,6
1720938514.288932,6
1720938514.4041522,6
1720938514.5190668,5
1720938514.634135,4
1720938514.749206,3
1720938514.864442,2
1720938514.979352,6
1720938515.095189,7
1720938515.209745,6
1720938515.324691,6
1720938515.439978,6
1720938515.555289,5
1720938515.6700869,6
1720938515.785347,4
1720938515.900615,7
1720938516.0155678,5
1720938516.130668,5
1720938516.245551,6
1720938516.3606021,2
1720938516.47552,2
1720938516.591038,2
1720938516.706021,5
1720938516.8210702,4
1720938516.936349,2
1720938517.051651,1
1720938517.1666172,2
1720938517.281246,1
1720938517.396738,0
1720938517.511778,0
1720938517.6269388,0
1720938517.7422779,0
1720938517.857291,0
1720938517.972342,0
1720938518.0873432,0
1720938518.202694,0
1720938518.317657,0
1720938518.4326038,1
1720938518.5479,0
1720938518.6629682,0
1720938518.778007,0
1720938518.8933902,0
1720938519.008449,0
1720938519.123379,0
1720938519.238462,0
1720938519.353549,0
1720938519.4687092,0
1720938519.583783,0
1720938519.6987689,0
