Timestamp,EEG Value
1721064373.035687,0
1721064373.1505651,0
1721064373.265832,0
1721064373.380621,0
1721064373.495838,0
1721064373.611362,0
1721064373.7260768,0
1721064373.8413801,0
1721064373.956296,0
1721064374.0712588,0
1721064374.1865852,0
1721064374.301746,0
1721064374.418365,0
1721064374.53144,0
1721064374.646736,0
1721064374.762178,0
1721064374.87715,0
1721064374.9923048,0
1721064375.10763,0
1721064375.222369,0
1721064375.337526,0
1721064375.452686,0
1721064375.567824,0
1721064375.682824,0
1721064375.798018,0
1721064375.913043,0
1721064376.028183,0
1721064376.142792,0
1721064376.257997,0
1721064376.3736699,0
1721064376.4922931,0
1721064376.604021,0
1721064376.7192168,0
1721064376.833893,0
1721064376.949167,0
1721064377.064384,0
1721064377.179191,0
1721064377.294231,0
1721064377.409796,0
1721064377.524053,0
1721064377.6397362,0
1721064377.754721,0
1721064377.869815,0
1721064377.985004,0
1721064378.100297,0
1721064378.2152379,0
1721064378.330505,0
1721064378.445508,0
1721064378.560544,0
1721064378.675574,0
1721064378.7908502,0
1721064378.905832,0
1721064379.020965,0
1721064379.136291,0
1721064379.251227,0
1721064379.366318,0
1721064379.481487,0
1721064379.5964758,0
1721064379.711296,0
1721064379.826782,0
1721064379.941962,0
1721064380.056926,0
1721064380.171912,0
1721064380.2870421,0
1721064380.402236,0
1721064380.517314,0
1721064380.633284,0
1721064380.747645,0
1721064380.862627,0
1721064380.977588,0
1721064381.0926778,0
1721064381.20755,0
1721064381.3230069,0
1721064381.438126,0
1721064381.5529852,0
1721064381.6684318,0
1721064381.78337,0
1721064381.898549,0
1721064382.013761,0
1721064382.128883,0
1721064382.243854,0
1721064382.3590279,0
1721064382.474158,0
1721064382.589261,0
1721064382.704389,0
1721064382.81971,0
1721064382.934519,0
1721064383.049655,0
1721064383.1648378,0
1721064383.279697,0
1721064383.3947551,0
1721064383.510005,0
1721064383.625118,0
1721064383.740124,0
1721064383.8554308,0
1721064383.9704509,0
1721064384.085512,0
1721064384.2004611,0
1721064384.3157,0
1721064384.4308019,0
1721064384.54589,0
1721064384.661112,0
1721064384.7762508,0
1721064384.8917902,0
1721064385.00629,0
1721064385.123688,16
1721064385.237718,0
1721064385.352934,0
1721064385.467835,0
1721064385.5828931,0
1721064385.698245,0
1721064385.81334,0
1721064385.9285388,0
1721064386.043617,0
1721064386.1582022,0
1721064386.273463,0
1721064386.38877,0
1721064386.506121,20
1721064386.620328,0
1721064386.735258,1
1721064386.850423,0
1721064386.9655051,0
1721064387.080726,0
1721064387.19569,0
1721064387.310812,0
1721064387.4273632,0
1721064387.5411232,0
1721064387.6562922,0
1721064387.771115,0
1721064387.886196,0
1721064388.001487,0
1721064388.11639,0
1721064388.2315571,0
1721064388.346694,0
1721064388.461844,0
1721064388.5769541,0
1721064388.69197,0
1721064388.808288,0
1721064388.922225,0
1721064389.037306,0
1721064389.152368,0
1721064389.2675378,0
1721064389.382594,0
1721064389.497594,0
1721064389.613014,0
1721064389.7282681,0
1721064389.843266,0
1721064389.9582021,0
1721064390.073289,0
1721064390.188363,0
1721064390.3036811,0
1721064390.418607,0
1721064390.5338721,0
1721064390.648841,0
1721064390.768158,0
1721064390.878974,0
1721064390.994074,0
1721064391.108958,0
1721064391.2239082,0
1721064391.339392,0
1721064391.4545689,0
1721064391.5697632,0
1721064391.686887,23
1721064391.8031292,22
1721064391.919293,23
1721064392.035651,23
1721064392.153572,253
1721064392.271559,140
1721064392.389002,125
1721064392.506222,135
