Timestamp,EEG Value
1720936774.560977,5
1720936774.678345,13
1720936774.79191,1
1720936774.90697,8
1720936775.024354,11
1720936775.140712,15
1720936775.256681,14
1720936775.370827,9
1720936775.4877539,10
1720936775.6021602,5
1720936775.7196002,17
1720936775.835684,20
1720936775.952054,10
1720936776.068382,10
1720936776.184389,16
1720936776.300805,17
1720936776.417154,16
1720936776.5337842,22
1720936776.649587,15
1720936776.765714,21
1720936776.881933,24
1720936776.9981492,17
1720936777.114374,18
1720936777.2307231,12
1720936777.34691,20
1720936777.46315,20
1720936777.5794299,21
1720936777.696248,18
1720936777.811819,17
1720936777.927985,18
1720936778.043995,18
1720936778.160608,18
1720936778.277004,17
1720936778.392981,17
1720936778.509229,16
1720936778.6256819,15
1720936778.741913,17
1720936778.857961,16
1720936778.974237,15
1720936779.090643,14
1720936779.2074392,14
1720936779.323236,14
1720936779.439318,16
1720936779.5552268,14
1720936779.6717691,16
1720936779.7879648,16
1720936779.904347,16
1720936780.020521,16
1720936780.136962,14
1720936780.2532108,17
1720936780.3692439,18
1720936780.485437,18
1720936780.6018271,17
1720936780.717889,17
1720936780.834029,15
1720936780.950597,15
1720936781.0666418,16
1720936781.183241,16
1720936781.299142,18
1720936781.4154398,17
1720936781.531719,17
1720936781.647944,21
1720936781.763996,19
1720936781.880341,23
1720936781.996532,20
1720936782.112677,18
1720936782.229058,23
1720936782.3451772,20
1720936782.461528,18
1720936782.5781581,19
1720936782.694004,17
1720936782.810488,24
1720936782.9266071,24
1720936783.041976,18
1720936783.1590881,17
1720936783.2752588,18
1720936783.391402,17
1720936783.5078678,18
1720936783.624133,18
1720936783.740274,22
1720936783.856618,17
1720936783.972963,17
1720936784.089063,17
1720936784.205407,21
1720936784.321446,18
1720936784.4376209,20
1720936784.553946,18
1720936784.6700978,19
1720936784.786413,20
1720936784.9027278,19
1720936785.019041,18
1720936785.135811,18
1720936785.251389,18
1720936785.367616,20
1720936785.48383,18
1720936785.60018,19
1720936785.7163498,14
1720936785.8324459,18
1720936785.948818,18
1720936786.0651069,19
1720936786.1814551,19
1720936786.297473,19
1720936786.4137018,19
1720936786.529983,19
1720936786.646349,19
1720936786.762484,20
1720936786.878582,19
1720936786.995001,19
1720936787.111318,19
1720936787.22767,18
1720936787.343766,19
1720936787.460049,17
1720936787.576181,19
1720936787.6923661,21
1720936787.808727,18
1720936787.92494,23
1720936788.041215,23
1720936788.157366,22
1720936788.2736378,22
1720936788.390006,18
1720936788.50631,13
1720936788.622387,17
1720936788.738732,17
1720936788.85449,18
1720936788.970736,19
1720936789.08747,18
1720936789.203469,21
1720936789.319825,18
1720936789.436119,15
1720936789.5523999,19
1720936789.668608,18
1720936789.784943,18
1720936789.9011042,18
1720936790.017432,18
1720936790.133708,19
1720936790.249799,19
1720936790.3660228,19
1720936790.483017,18
1720936790.606276,18
1720936790.7141151,19
1720936790.8304262,18
1720936790.94704,17
1720936791.063382,19
1720936791.1798122,19
1720936791.2960398,19
