Timestamp,EEG Value
1720959697.908602,15
1720959698.0252001,13
1720959698.141377,22
1720959698.257681,22
1720959698.373784,24
1720959698.490129,24
1720959698.6062799,23
1720959698.72255,23
1720959698.838752,20
1720959698.955007,23
1720959699.071253,14
1720959699.1876822,24
1720959699.303796,23
1720959699.418047,9
1720959699.535241,17
1720959699.6514812,15
1720959699.767679,24
1720959699.883769,16
1720959700.0000691,22
1720959700.11519,3
1720959700.231463,23
1720959700.347666,14
1720959700.461764,9
1720959700.5789912,24
1720959700.695383,23
1720959700.811372,21
1720959700.925714,5
1720959701.040873,6
1720959701.158144,23
1720959701.272187,5
1720959701.389357,10
1720959701.504983,23
1720959701.621321,23
1720959701.735893,2
1720959701.8533928,22
1720959701.969472,25
1720959702.0858061,24
1720959702.2020211,24
1720959702.318235,23
1720959702.4345,24
1720959702.550786,16
1720959702.666998,20
1720959702.780882,0
1720959702.898203,10
1720959703.014525,21
1720959703.130721,23
1720959703.247233,23
1720959703.363028,24
1720959703.479479,24
1720959703.595668,22
1720959703.712129,23
1720959703.828195,20
1720959703.9445639,23
1720959704.0606,23
1720959704.176694,23
1720959704.293216,17
1720959704.409465,24
1720959704.52577,24
1720959704.6422322,24
1720959704.758294,23
1720959704.8725471,6
1720959704.989689,19
1720959705.105806,23
1720959705.222199,19
1720959705.338331,23
1720959705.454587,25
1720959705.568415,5
1720959705.6860979,23
1720959705.802103,20
1720959705.918402,22
1720959706.034595,23
1720959706.1508532,23
1720959706.2671099,23
1720959706.383486,23
1720959706.499368,20
1720959706.615406,23
1720959706.731992,23
1720959706.848404,22
1720959706.9645782,22
1720959707.081024,17
1720959707.194947,0
1720959707.312317,24
1720959707.428509,23
1720959707.544842,25
1720959707.661061,11
1720959707.7772958,22
1720959707.893431,17
1720959708.009671,19
1720959708.123818,5
1720959708.241214,20
1720959708.357333,23
1720959708.473751,23
1720959708.5900328,18
1720959708.706055,22
1720959708.819979,8
1720959708.9373639,23
1720959709.053737,23
1720959709.1699789,22
1720959709.286155,24
1720959709.4023879,23
1720959709.518178,23
1720959709.634758,23
1720959709.750754,15
1720959709.865141,5
1720959709.982543,23
1720959710.096947,0
1720959710.213938,24
1720959710.3300962,24
1720959710.446408,18
1720959710.562521,22
1720959710.676765,9
1720959710.793971,23
1720959710.9102561,24
1720959711.026499,24
1720959711.1427772,24
1720959711.2591832,23
1720959711.3750021,24
1720959711.4914088,21
1720959711.607027,23
1720959711.723762,24
1720959711.8401768,22
1720959711.956574,24
1720959712.07246,24
1720959712.1882088,23
1720959712.304868,22
1720959712.421331,24
1720959712.537754,22
1720959712.6519098,8
1720959712.771991,23
1720959712.885607,23
1720959713.001452,17
1720959713.1177359,23
1720959713.233981,24
1720959713.350295,17
