Timestamp,EEG Value
1720940758.170291,14
1720940758.2837272,0
1720940758.399032,0
1720940758.514051,0
1720940758.62921,0
1720940758.7462661,35
1720940758.8626418,39
1720940758.9790778,38
1720940759.095248,34
1720940759.211522,33
1720940759.327687,31
1720940759.443986,30
1720940759.560006,31
1720940759.676258,30
1720940759.792693,31
1720940759.908828,30
1720940760.0249379,28
1720940760.1413498,26
1720940760.2577438,26
1720940760.373821,25
1720940760.490121,25
1720940760.6063502,26
1720940760.72435,26
1720940760.8387818,28
1720940760.954526,28
1720940761.071272,29
1720940761.1874502,31
1720940761.3037891,32
1720940761.423517,31
1720940761.537152,30
1720940761.652394,29
1720940761.768458,29
1720940761.885015,28
1720940762.001151,26
1720940762.117453,27
1720940762.233706,26
1720940762.350278,25
1720940762.4663959,25
1720940762.582557,25
1720940762.698889,25
1720940762.814738,23
1720940762.931243,23
1720940763.0473778,23
1720940763.163782,24
1720940763.283029,25
1720940763.3963609,24
1720940763.512598,24
1720940763.6281862,24
1720940763.744709,23
1720940763.861235,24
1720940763.9774148,23
1720940764.0935612,24
1720940764.209867,23
1720940764.326165,24
1720940764.442223,22
1720940764.55861,22
1720940764.674811,23
1720940764.791166,22
1720940764.907098,21
1720940765.023015,23
1720940765.139508,24
1720940765.256159,23
1720940765.372261,22
1720940765.488433,23
1720940765.604851,22
1720940765.723871,23
1720940765.837321,24
1720940765.95355,23
1720940766.0698009,23
1720940766.185958,23
1720940766.302381,25
1720940766.4185128,25
1720940766.5353558,23
1720940766.651176,25
1720940766.7673569,24
1720940766.883611,24
1720940767.000567,24
1720940767.116103,24
1720940767.232361,24
1720940767.348642,23
1720940767.4647748,24
1720940767.580967,23
1720940767.697254,23
1720940767.813401,24
1720940767.9297931,24
1720940768.046037,23
1720940768.1621702,23
1720940768.278414,23
1720940768.3946922,22
1720940768.510806,23
1720940768.6270819,28
1720940768.74331,33
1720940768.859733,30
1720940768.9756439,44
1720940769.0921988,40
1720940769.208586,42
1720940769.324884,34
1720940769.4409869,31
1720940769.5568058,31
1720940769.673364,31
1720940769.789682,33
1720940769.906018,37
1720940770.0220811,39
1720940770.138429,37
1720940770.254643,35
1720940770.370972,36
1720940770.486857,36
1720940770.603515,31
1720940770.719615,30
1720940770.8359208,31
1720940770.951871,32
1720940771.068438,32
1720940771.184955,27
1720940771.301096,29
1720940771.417079,28
1720940771.533234,30
1720940771.6496031,35
1720940771.765931,32
1720940771.881998,31
1720940771.99824,32
1720940772.1146681,32
1720940772.2308228,32
1720940772.347036,31
1720940772.4633348,32
1720940772.579586,31
1720940772.6960058,30
1720940772.81202,30
1720940772.927737,30
1720940773.044541,30
1720940773.1613219,31
1720940773.277005,30
1720940773.39282,29
1720940773.510017,29
1720940773.625658,29
1720940773.741996,28
1720940773.8584251,29
1720940773.97429,29
1720940774.090692,30
1720940774.207048,29
1720940774.3232908,31
1720940774.4393651,30
1720940774.555635,30
1720940774.671915,30
1720940774.788196,31
1720940774.904265,29
1720940775.020721,32
1720940775.1370082,30
1720940775.253056,30
1720940775.369678,29
1720940775.485674,30
1720940775.601986,31
1720940775.71815,30
1720940775.834961,29
1720940775.950617,32
1720940776.0669062,31
1720940776.183088,31
1720940776.299413,30
1720940776.41571,27
1720940776.5319219,27
1720940776.6479309,29
1720940776.7643929,29
1720940776.880574,32
1720940776.996515,29
1720940777.1127522,32
1720940777.229206,32
1720940777.3451571,32
1720940777.46182,32
1720940777.579199,31
1720940777.694272,30
1720940777.810569,31
1720940777.9267259,30
1720940778.0429509,29
1720940778.1594281,28
1720940778.275017,29
1720940778.39182,27
1720940778.508062,28
1720940778.624352,27
1720940778.7403252,27
1720940778.856686,26
1720940778.973033,26
1720940779.0891762,28
1720940779.205608,28
1720940779.321734,27
1720940779.437956,29
1720940779.554274,29
1720940779.67046,30
1720940779.7867572,29
1720940779.90293,30
1720940780.019274,31
1720940780.135582,30
1720940780.251641,31
1720940780.3679209,31
1720940780.48411,31
1720940780.600548,30
1720940780.716688,29
1720940780.834358,29
1720940780.949276,28
1720940781.065644,27
1720940781.181524,28
1720940781.297927,27
1720940781.4142861,25
1720940781.530258,26
1720940781.6468768,28
1720940781.762662,28
1720940781.879374,28
1720940781.995275,27
1720940782.1115599,29
1720940782.227842,30
1720940782.344079,30
1720940782.4601579,30
1720940782.576621,30
1720940782.692895,30
1720940782.809087,29
1720940782.925184,28
1720940783.041462,27
1720940783.157821,25
1720940783.274074,26
1720940783.390346,25
1720940783.507649,24
1720940783.6228821,24
1720940783.738858,24
1720940783.855315,25
1720940783.971476,25
1720940784.087862,25
1720940784.2058508,25
1720940784.320368,24
1720940784.436457,26
1720940784.552992,26
1720940784.669019,26
1720940784.785378,28
1720940784.901542,28
1720940785.017836,28
1720940785.133933,27
1720940785.2500858,27
1720940785.366433,28
1720940785.483006,29
1720940785.59885,28
1720940785.7152221,28
1720940785.8320482,28
1720940785.947647,27
1720940786.063974,26
1720940786.1809611,28
1720940786.296396,26
1720940786.412601,28
1720940786.5298991,30
1720940786.645215,27
1720940786.7613068,29
1720940786.877493,29
1720940786.993789,30
1720940787.110206,30
1720940787.226414,29
1720940787.3425658,28
1720940787.4587321,29
1720940787.5750139,29
1720940787.691199,27
1720940787.807979,28
1720940787.923844,28
1720940788.040004,27
1720940788.156342,27
1720940788.272369,28
1720940788.388733,28
1720940788.505055,28
1720940788.6212769,28
1720940788.737542,27
1720940788.85376,28
1720940788.970031,28
1720940789.086387,30
1720940789.2030878,30
1720940789.318764,29
1720940789.434958,30
1720940789.551201,29
1720940789.667485,28
1720940789.78378,30
1720940789.9000058,29
1720940790.016342,32
1720940790.1325388,31
1720940790.248854,30
1720940790.3648798,28
1720940790.48126,27
1720940790.597593,30
1720940790.7134762,28
1720940790.829725,32
1720940790.9461288,31
1720940791.062707,31
1720940791.178676,32
1720940791.29492,31
1720940791.410866,30
1720940791.527315,29
1720940791.6436338,30
1720940791.7598422,29
1720940791.8760939,29
1720940791.992411,30
1720940792.108726,28
1720940792.2248478,28
1720940792.341055,28
1720940792.457424,29
1720940792.573704,29
1720940792.6898339,29
1720940792.80589,29
1720940792.921688,29
1720940793.038054,28
1720940793.154964,29
1720940793.271289,30
1720940793.3883462,30
1720940793.504095,30
1720940793.6198049,30
1720940793.736046,29
1720940793.8520792,31
1720940793.96806,29
1720940794.084778,30
1720940794.2020679,31
1720940794.317214,30
1720940794.4334989,30
1720940794.549792,27
1720940794.665966,25
1720940794.782321,27
1720940794.8986208,26
1720940795.014665,29
1720940795.131116,30
1720940795.247353,31
1720940795.3633301,30
1720940795.479658,30
1720940795.595969,29
1720940795.71207,30
1720940795.8286972,29
1720940795.9446468,29
1720940796.061053,28
1720940796.177171,27
1720940796.2934709,29
1720940796.409823,27
1720940796.5258749,29
1720940796.64226,28
1720940796.758345,28
1720940796.874628,28
1720940796.990836,30
1720940797.1070578,28
1720940797.223917,29
1720940797.3396952,29
1720940797.455738,29
1720940797.5721002,29
1720940797.688138,28
1720940797.8047,27
1720940797.920935,27
1720940798.03694,27
1720940798.1534479,27
1720940798.2696052,26
1720940798.385841,26
1720940798.502153,26
1720940798.618419,25
1720940798.734516,28
1720940798.850797,27
1720940798.967019,25
1720940799.0831969,25
1720940799.199517,26
1720940799.315876,24
1720940799.431914,28
1720940799.54828,28
1720940799.6643698,28
1720940799.780589,28
1720940799.896655,28
1720940800.013174,28
1720940800.12955,27
1720940800.245862,27
1720940800.361877,28
1720940800.478204,28
1720940800.594322,28
1720940800.710742,27
1720940800.82759,26
1720940800.943102,27
1720940801.059493,26
1720940801.17562,29
1720940801.2919428,28
1720940801.4081721,28
1720940801.524341,28
1720940801.640627,28
1720940801.756883,29
1720940801.873177,28
1720940801.990061,29
1720940802.105779,27
1720940802.221783,28
1720940802.338122,28
1720940802.454389,29
1720940802.570514,28
1720940802.686649,30
1720940802.8031218,29
1720940802.919323,29
1720940803.035479,29
1720940803.151798,28
1720940803.2681952,27
1720940803.384298,30
1720940803.500467,26
1720940803.6167638,29
1720940803.733061,31
1720940803.8493671,30
1720940803.965576,30
1720940804.0817752,30
1720940804.1981518,29
1720940804.314367,29
1720940804.430625,29
1720940804.5468988,29
1720940804.663139,29
1720940804.779356,28
1720940804.8955462,28
1720940805.011673,28
1720940805.128021,29
1720940805.244193,25
1720940805.3602262,28
1720940805.476713,30
1720940805.5930061,29
1720940805.709336,28
1720940805.825404,29
1720940805.941712,29
1720940806.057794,29
1720940806.174315,30
1720940806.2905521,29
1720940806.406653,28
1720940806.5235991,28
1720940806.639025,29
1720940806.755404,28
1720940806.8716202,28
1720940806.9885812,26
1720940807.1041322,27
1720940807.220441,26
1720940807.3364842,27
1720940807.453217,23
1720940807.568933,30
1720940807.6852381,28
1720940807.801687,28
1720940807.9179652,29
1720940808.033997,28
1720940808.150281,28
1720940808.266747,29
1720940808.3827672,29
1720940808.498734,29
1720940808.615367,28
1720940808.7315578,29
1720940808.8476841,28
1720940808.964044,27
1720940809.0804,27
1720940809.1961432,26
1720940809.3126972,27
1720940809.4290922,26
1720940809.545856,27
1720940809.6615198,27
1720940809.7776692,28
1720940809.8937979,27
1720940810.010276,28
1720940810.1264918,28
1720940810.242603,27
1720940810.358947,28
1720940810.475189,27
1720940810.591476,28
1720940810.707546,29
1720940810.824072,28
1720940810.940059,29
1720940811.056434,27
1720940811.173346,26
1720940811.288773,30
1720940811.4050791,29
1720940811.522305,29
1720940811.637762,25
1720940811.753849,26
1720940811.87026,26
1720940811.986449,27
1720940812.102564,29
1720940812.218851,29
1720940812.3349981,30
1720940812.4514182,29
1720940812.5677178,29
1720940812.683626,28
1720940812.800125,28
1720940812.916203,28
1720940813.032432,29
1720940813.148654,29
1720940813.26512,28
1720940813.381106,28
1720940813.4975429,27
1720940813.613738,28
1720940813.730043,29
1720940813.846281,28
1720940813.962858,28
1720940814.0788748,28
1720940814.195067,28
1720940814.3112252,29
1720940814.427561,28
1720940814.543743,28
1720940814.660032,29
1720940814.776255,28
1720940814.892488,30
1720940815.0086248,28
1720940815.1249201,29
1720940815.2412229,29
1720940815.3575628,31
1720940815.4737332,29
1720940815.5898938,26
1720940815.706094,30
1720940815.822415,30
1720940815.9386911,29
