Timestamp,EEG Value
1720943483.655089,0
1720943483.76981,0
1720943483.884929,5
1720943484.0031512,16
1720943484.1184452,25
1720943484.234453,24
1720943484.35095,26
1720943484.46715,26
1720943484.5834382,27
1720943484.702189,25
1720943484.815827,28
1720943484.932352,26
1720943485.048487,27
1720943485.164453,21
1720943485.278712,0
1720943485.396039,15
1720943485.512008,22
1720943485.6282518,26
1720943485.7448819,18
1720943485.860965,17
1720943485.977055,14
1720943486.0933042,18
1720943486.2094789,17
1720943486.32587,18
1720943486.442116,22
1720943486.556015,5
1720943486.671297,3
1720943486.7866209,0
1720943486.903658,17
1720943487.0201988,18
1720943487.1338701,0
1720943487.251154,26
1720943487.366763,35
1720943487.4834728,35
1720943487.6002839,35
1720943487.716386,35
1720943487.833489,34
1720943487.949714,33
1720943488.064928,30
1720943488.181227,13
1720943488.297109,14
1720943488.413926,14
1720943488.529918,13
1720943488.6463208,14
1720943488.762767,17
1720943488.878857,18
1720943488.995062,14
1720943489.1112509,19
1720943489.227453,21
1720943489.3436642,19
1720943489.4600499,22
1720943489.5761762,21
1720943489.691985,24
1720943489.808897,24
1720943489.9249978,24
1720943490.041518,25
1720943490.1573918,25
1720943490.273851,27
1720943490.38992,26
1720943490.5060549,27
1720943490.621952,28
1720943490.738591,27
1720943490.8549042,26
1720943490.971023,28
1720943491.0873961,28
1720943491.203496,29
1720943491.3198988,28
1720943491.4359272,28
1720943491.552348,28
1720943491.668671,28
1720943491.78503,28
1720943491.901074,28
1720943492.0205078,28
1720943492.133673,28
1720943492.2498298,29
1720943492.365723,29
1720943492.4817548,29
1720943492.598876,30
1720943492.714884,31
1720943492.831137,31
1720943492.94733,30
1720943493.063571,29
1720943493.180293,30
1720943493.296078,30
1720943493.4122949,32
1720943493.528492,31
1720943493.64489,33
1720943493.761219,31
1720943493.8774478,32
1720943493.993334,29
1720943494.110175,32
1720943494.2262778,33
1720943494.34244,35
1720943494.4590888,32
1720943494.575068,31
1720943494.691108,28
1720943494.807271,33
1720943494.923427,35
1720943495.0398982,35
1720943495.155914,37
1720943495.272196,37
1720943495.389617,40
1720943495.50467,38
1720943495.620947,33
1720943495.737272,29
1720943495.853545,34
1720943495.9697762,32
1720943496.085999,34
1720943496.202278,33
1720943496.318166,35
1720943496.434954,32
1720943496.550955,22
1720943496.6672692,30
1720943496.78353,24
1720943496.897748,8
1720943497.014685,20
1720943497.12889,0
1720943497.243882,0
1720943497.360706,24
1720943497.47718,29
1720943497.593856,33
1720943497.710019,35
1720943497.826206,34
1720943497.942464,36
1720943498.058837,36
1720943498.174994,36
1720943498.2924318,37
1720943498.407744,38
1720943498.52376,37
1720943498.6399019,38
1720943498.756394,37
1720943498.872419,37
1720943498.98853,38
1720943499.104852,38
1720943499.221217,39
1720943499.337425,36
1720943499.4542139,38
1720943499.56992,37
1720943499.68625,35
1720943499.802627,36
1720943499.918602,35
1720943500.034924,34
1720943500.151061,33
1720943500.267414,36
1720943500.382993,37
1720943500.50108,36
1720943500.616144,36
1720943500.7326221,37
1720943500.848643,37
1720943500.965375,37
1720943501.0814238,36
1720943501.1977558,37
1720943501.313665,37
1720943501.429776,35
1720943501.546206,36
1720943501.662389,36
1720943501.7784681,35
1720943501.8950999,36
1720943502.011286,36
1720943502.127281,35
1720943502.243674,36
1720943502.3595572,36
1720943502.4757628,36
1720943502.592899,35
1720943502.708656,35
1720943502.824766,35
1720943502.9410748,35
1720943503.0572212,36
1720943503.1740959,35
1720943503.28969,36
1720943503.406146,35
1720943503.523916,35
1720943503.638746,36
1720943503.754849,34
1720943503.871115,35
1720943503.9877188,36
1720943504.103575,36
1720943504.2198799,36
1720943504.33583,36
1720943504.4522822,37
1720943504.5685382,37
1720943504.684801,36
1720943504.8025222,35
1720943504.917216,36
1720943505.0333571,36
1720943505.149748,37
1720943505.265986,37
1720943505.382187,36
1720943505.498531,37
1720943505.614613,38
1720943505.730944,38
1720943505.847191,37
