Timestamp,EEG Value
1720937619.005373,122
1720937619.1223009,150
1720937619.237655,97
1720937619.354006,86
1720937619.470161,95
1720937619.5864801,85
1720937619.7025511,87
1720937619.819131,85
1720937619.9373271,127
1720937620.052345,96
1720937620.1694221,99
1720937620.2851589,86
1720937620.4015648,92
1720937620.5199318,100
1720937620.635078,71
1720937620.7512379,76
1720937620.8675609,81
1720937620.983637,88
1720937621.102026,111
1720937621.218251,91
1720937621.33357,92
1720937621.451894,101
1720937621.567287,81
1720937621.683269,91
1720937621.801616,100
1720937621.917135,74
1720937622.033165,77
1720937622.149544,90
1720937622.267956,117
1720937622.3851662,102
1720937622.500512,75
1720937622.616697,77
1720937622.732984,80
1720937622.849247,98
1720937622.968629,105
1720937623.0827038,79
1720937623.199083,86
1720937623.3174589,110
1720937623.432724,81
1720937623.548856,97
1720937623.6675541,103
1720937623.782491,77
1720937623.898635,79
1720937624.015015,86
1720937624.131365,94
1720937624.249753,108
1720937624.365004,84
1720937624.482388,94
1720937624.60027,105
1720937624.71523,85
1720937624.8317702,96
1720937624.949366,109
1720937625.0642612,87
1720937625.180925,94
1720937625.2994392,106
1720937625.414635,85
1720937625.530528,91
1720937625.6469991,98
1720937625.765383,113
1720937625.882894,109
1720937626.001479,104
1720937626.115403,84
1720937626.2315671,90
1720937626.3480341,94
1720937626.464993,91
1720937626.582494,101
1720937626.698066,75
1720937626.814239,82
1720937626.931477,92
1720937627.046589,96
1720937627.165867,104
1720937627.280145,88
1720937627.3963468,91
1720937627.512613,96
1720937627.631746,105
1720937627.746227,81
1720937627.862349,93
1720937627.978635,98
1720937628.097014,119
1720937628.212223,98
1720937628.330774,109
1720937628.446552,80
1720937628.5621,86
1720937628.6783612,93
1720937628.79703,100
1720937628.912062,85
1720937629.028359,93
1720937629.146859,100
1720937629.261843,79
1720937629.378242,94
1720937629.4942248,98
1720937629.612858,100
1720937629.727843,81
1720937629.8444312,86
1720937629.960634,92
1720937630.078794,111
1720937630.194335,88
1720937630.312974,109
1720937630.427736,89
1720937630.544142,90
1720937630.660363,95
1720937630.777944,105
1720937630.893383,85
1720937631.009887,87
1720937631.126467,95
1720937631.2448,120
1720937631.360069,91
1720937631.47774,94
1720937631.5947351,103
1720937631.710537,81
1720937631.826334,89
1720937631.942184,95
1720937632.0604758,104
1720937632.17595,82
1720937632.292795,94
1720937632.4106529,103
1720937632.528165,78
1720937632.642381,85
1720937632.758114,95
1720937632.8767948,106
1720937632.9920151,88
1720937633.108084,90
1720937633.226323,104
1720937633.341843,83
1720937633.4581382,94
1720937633.576697,101
1720937633.69152,89
1720937633.808036,96
1720937633.925975,112
1720937634.041488,98
1720937634.160119,103
1720937634.275191,88
1720937634.391375,97
1720937634.51097,100
1720937634.6248589,83
1720937634.740455,89
1720937634.8573272,92
1720937634.976377,102
1720937635.091062,87
1720937635.207187,99
1720937635.326091,103
1720937635.440994,84
1720937635.557045,88
1720937635.675554,119
1720937635.790695,90
1720937635.909101,100
1720937636.024582,81
1720937636.140787,83
1720937636.2569091,84
1720937636.373452,94
1720937636.491565,100
1720937636.606855,85
1720937636.722951,87
1720937636.839498,95
1720937636.961036,106
1720937637.0730329,84
1720937637.1890318,90
1720937637.305454,99
1720937637.423723,114
1720937637.539335,92
